Captured Time,Latitude,Longitude,Value,Unit,Location Name,Device ID,MD5Sum,Height,Surface,Radiation,Uploaded Time,Loader ID
2018-11-06 23:48:46,37.366713,140.53097,25.4,status,,100079,026ba81f6061e254b7a85bfb9e6f1eb8,462,,,2018-11-06 23:48:46.379672,
2018-11-06 23:48:45,37.495123,140.995519,19,cpm,,100132,614dbb24e073b7f0adfd585bb230927f,94,,,2018-11-06 23:48:45.659755,
2018-11-06 23:48:45,37.366713,140.53097,15,cpm,,100072,e2cb7039432bf40710810b6b8f3ef69e,462,,,2018-11-06 23:48:45.490156,
2018-11-06 23:48:44,37.366713,140.53097,48,cpm,,100071,592d66b449633ba79bddea56ac98c93c,462,,,2018-11-06 23:48:44.621685,
2018-11-06 23:47:40,52.4449,13.315,13,cpm,"Berlin, DE",204,c8c86488f137c7e35feb8f972fc0666c,,,,2018-11-06 23:48:40.812658,
2018-11-06 23:48:38,37.5635,140.9917,19.8,status,,48,6f7736781293f6a183e79f18d0038fd0,5,,,2018-11-06 23:48:39.05368,
2018-11-06 23:48:38,37.495123,140.995519,64,cpm,,100131,205d70198c8b9ff582bc29e46f293946,94,,,2018-11-06 23:48:38.576126,
2018-11-06 23:48:38,37.5635,140.9917,0,cpm,,0,2ba5653957a463fc1b2bd6d4cf3cfa9c,5,,,2018-11-06 23:48:38.228043,
2018-11-06 23:48:37,37.5635,140.9917,47,cpm,,40,0c387034661499d7621cab1de222b914,5,,,2018-11-06 23:48:37.377896,
2018-11-06 23:47:34,52.4449,13.315,14,cpm,"Berlin, DE",204,58540d18f079d1936ebcba3c430f0d91,,,,2018-11-06 23:48:35.11373,
2018-11-06 23:45:14,53.2042,6.5655,9536,cpm,"Groningen, NL",116,b1fb98a2314efba8dc96ed89be602e36,,,,2018-11-06 23:48:24.486118,
2018-11-06 23:48:22,37.752099,140.470826,25.5,status,,100329,40809a5f37f5115d1ca13b2d82e63a7f,60,,,2018-11-06 23:48:22.554791,
2018-11-06 23:48:21,37.752099,140.470826,14,cpm,,100322,a58b9cf56de400d874eb0ed87534ce26,60,,,2018-11-06 23:48:21.859867,
2018-11-06 23:48:21,37.752099,140.470826,53,cpm,,100321,4467895ab572c093be9acde7af6c85a1,60,,,2018-11-06 23:48:21.158846,
2018-11-06 23:48:18,32.475844,130.60662,29.4,celcius,,100119,133e3fc6156387c6ed6acea4805c3a02,11,,,2018-11-06 23:48:18.845776,
2018-11-06 23:48:14,37.494708,139.92604,20.9,celcius,,100369,eb205d126aeebb68dfa92b15c9462d46,219,,,2018-11-06 23:48:14.673977,
2018-11-06 23:48:14,37.494708,139.92604,16,cpm,,100362,6b9d712c26b17e38bedaf9d74101fe68,219,,,2018-11-06 23:48:14.318816,
2018-11-06 23:48:13,37.494708,139.92604,40,cpm,,100361,ac4219a8cf1a5bcb1140d59444645a39,219,,,2018-11-06 23:48:14.028113,
2018-11-06 23:47:06,21.019,-101.2574,27,cpm,"Guanajuato, MX",209,0238b8ae076603aff22e98c573db07c3,,,,2018-11-06 23:48:07.212242,
2018-11-06 23:47:59.841,37.442836,-122.128094,32,cpm,,107,eab933493603ce63be5da52ad56ce2a0,3,,,2018-11-06 23:48:00.362124,
2018-11-06 23:47:59.834,37.442836,-122.128094,6,cpm,,106,76b2e7634da6c69d04373a358561c978,3,,,2018-11-06 23:48:00.275705,
2018-11-06 23:47:57,36.04108,140.226816,24,cpm,,63,be5aff77d8f3274ffdf9cd81f4ef0e46,,,,2018-11-06 23:47:58.085673,
2018-11-06 23:47:50,37.0105,140.9253,19.8,status,,100339,6ab5eb1a85409ba74d8bb531a789d97d,60,,,2018-11-06 23:47:50.321914,
2018-11-06 23:47:49,37.0105,140.9253,13,cpm,,100332,306cb3bbc117c84192d85f244f19cc84,60,,,2018-11-06 23:47:49.611484,
2018-11-06 23:47:48,37.0105,140.9253,45,cpm,,100331,c2144cc61d31d36c669370c535e4d0e2,60,,,2018-11-06 23:47:48.907361,
2018-11-06 23:47:43,37.056757,-122.138333,45,cpm,,178,ab1db51e7f40cd66063630fda381d6a9,,,,2018-11-06 23:47:43.798278,
2018-11-06 23:46:39,52.4449,13.315,20,cpm,"Berlin, DE",204,824f93195ffd815ee11750a6d8f3dd90,,,,2018-11-06 23:47:39.264043,
2018-11-06 23:47:35,37.496139,140.986419,18.5,status,,100209,de7a15fed654e392b036d42b85506a43,10,,,2018-11-06 23:47:35.237359,
2018-11-06 23:46:33,52.4449,13.315,20,cpm,"Berlin, DE",204,a9d9ab0f55528ff6163c0df4b003c9db,,,,2018-11-06 23:47:33.749698,
2018-11-06 23:47:30,37.496139,140.986419,57,cpm,,100202,0985c3c1c41cc94be79d5f045366f86d,10,,,2018-11-06 23:47:30.275483,
2018-11-06 23:47:23,37.496139,140.986419,154,cpm,,100201,e2b6fc14b04bd08485bf6d9ebb6c209b,10,,,2018-11-06 23:47:23.483742,
2018-11-06 23:47:06,37.64444,140.797711,22,celcius,,100179,40d744eb370f0ea3fdefa77f1a07a70a,426,,,2018-11-06 23:47:06.905565,
2018-11-06 23:47:06,37.64444,140.797711,43,cpm,,100172,38b894adee9b5d4ec14582a17eef5102,426,,,2018-11-06 23:47:06.610408,
2018-11-06 23:46:06,21.019,-101.2574,22,cpm,"Guanajuato, MX",209,3f2e01ed9322efdb6b358b3385e2636f,,,,2018-11-06 23:47:06.212739,
2018-11-06 23:47:05,37.64444,140.797711,106,cpm,,100171,db80c586fc66614b07cba0ca4d7eba32,426,,,2018-11-06 23:47:05.440978,
2018-11-06 23:47:03,34.4883,136.165,15.7,status,,100039,ffb1a24fd21d8f0089b373eb64a9ae7a,535,,,2018-11-06 23:47:03.997788,
2018-11-06 23:46:58,34.4883,136.165,18,cpm,,100032,468b26b445f3edbfdd357b807d3b70ee,535,,,2018-11-06 23:46:58.952344,
2018-11-06 23:46:57,36.04108,140.226816,22,cpm,,63,1e94bab26b8870510a3f3261be894c3d,,,,2018-11-06 23:46:57.653192,
2018-11-06 23:46:51,34.4883,136.165,48,cpm,,100031,772d8388c4e53bae5e92c01a9daf7c83,535,,,2018-11-06 23:46:52.185196,
2018-11-06 23:45:39,52.4449,13.315,19,cpm,"Berlin, DE",204,daaca35940bf6c5c9d8c9b3af0455bdf,,,,2018-11-06 23:46:39.198173,
2018-11-06 23:45:32,52.4449,13.315,19,cpm,"Berlin, DE",204,4c85c306e3fbed61a80909b0528eee0d,,,,2018-11-06 23:46:32.28441,
2018-11-06 23:46:12,37.54562,140.398995,25.6,status,,100249,7b426f99aa8cdd90020cf88cb9399e94,238,,,2018-11-06 23:46:12.73141,
2018-11-06 23:46:11,37.54562,140.398995,30,cpm,,100242,f90ba06ea1a1ae272d3c8324b6c1922d,238,,,2018-11-06 23:46:12.044017,
2018-11-06 23:46:11,37.54562,140.398995,56,cpm,,100241,dca086466245cf10937e2af2d2d2a831,238,,,2018-11-06 23:46:11.33298,
2018-11-06 23:46:07,38.8129,-77.125,39.5,status,,200059,c1395bd4148c5affbe688e5563581b53,36,,,2018-11-06 23:46:07.480771,
2018-11-06 23:45:05,21.019,-101.2574,22,cpm,"Guanajuato, MX",209,256be3d31faf3fad3b423716db89e791,,,,2018-11-06 23:46:05.991529,
2018-11-06 23:46:01,38.8129,-77.125,8,cpm,,200052,9d05410af401d0727611520178736fcb,36,,,2018-11-06 23:46:01.937746,
2018-11-06 23:46:01,31.833193,130.301922,22.3,status,,100229,2b04b001cd3c1f178922be6ec642a1c0,13,,,2018-11-06 23:46:01.352694,
2018-11-06 23:46:00,31.833193,130.301922,14,cpm,,100222,8978667d2939bd6d9e6a2fbc7d86697b,13,,,2018-11-06 23:46:00.583582,
2018-11-06 23:46:00,37.7875,140.5524,18,status,,100409,3bf5646d5196eff611f2b9579da07594,60,,,2018-11-06 23:46:00.36271,
2018-11-06 23:45:59,31.833193,130.301922,34,cpm,,100221,cfd171bff36be8f0cdaf0c6cd74f69b1,13,,,2018-11-06 23:45:59.814005,
2018-11-06 23:45:57,36.04108,140.226816,28,cpm,,63,be1b4cce4b23e419a8ff2d4f41f8d09c,,,,2018-11-06 23:45:57.363579,
2018-11-06 23:45:56.499,38.3151,-123.0752,67,cpm,,201051,e46da7922cb08f88ad8f96111d22411d,,,,2018-11-06 23:45:56.807611,
2018-11-06 23:45:56,38.8129,-77.125,30,cpm,,200051,48c2cc0c66a93185cb230e0739059b9a,36,,,2018-11-06 23:45:56.355749,
2018-11-06 23:45:55,37.7875,140.5524,19,cpm,,100402,38e950d8598f52e7d0ce20e8fb7febb6,60,,,2018-11-06 23:45:55.415885,
2018-11-06 23:45:51,37.32925,140.978431,20.2,status,,100099,7c04fd9010b05ff1e28c3c2cf6f95624,67,,,2018-11-06 23:45:51.26241,
2018-11-06 23:45:49,34.995197,135.764331,42,cpm,,74,16061b06fa73224b880f9336790c034e,,,,2018-11-06 23:45:49.432093,
2018-11-06 23:45:48,37.7875,140.5524,59,cpm,,100401,8e48fdf89a3a68478032481a6933524f,60,,,2018-11-06 23:45:48.541613,
2018-11-06 23:45:46,37.32925,140.978431,45,cpm,,100092,e56d848335d65a579c4d1c9c9bc71eeb,67,,,2018-11-06 23:45:46.219241,
2018-11-06 23:45:39,37.32925,140.978431,125,cpm,,100091,8df78a8864b024cac5c5e0c71a5dfd0d,67,,,2018-11-06 23:45:39.280374,
2018-11-06 23:44:39,52.4449,13.315,21,cpm,"Berlin, DE",204,dc99b6c9013f9437bf3f68f56e3a7a0b,,,,2018-11-06 23:45:39.23167,
2018-11-06 23:45:36,37.4932,139.93305,42,cpm,,101,fc1d75ca7510e1b7ccea27d6882cad03,,,,2018-11-06 23:45:36.23817,
2018-11-06 23:45:34,42.208,-122.69,23.1,status,,200139,96301ee5f5307879c864af1566a2f47e,1978,,,2018-11-06 23:45:34.497884,
2018-11-06 23:45:33,42.208,-122.69,14,cpm,,200132,25c8d17ea37f0f3d0dcc28b30edd2967,1978,,,2018-11-06 23:45:33.957375,
2018-11-06 23:45:33,42.208,-122.69,39,cpm,,200131,da1d1bc164633abdd42b8845baa1ec5e,1978,,,2018-11-06 23:45:33.400471,
2018-11-06 23:44:31,52.4449,13.315,21,cpm,"Berlin, DE",204,ad326bd43cd8cdeef616aefbabdccaa1,,,,2018-11-06 23:45:32.230814,
2018-11-06 23:45:25,42.360781,-71.087719,28.5,status,,200089,59ef9aef4cd95cf9b60abb6df9768418,4,,,2018-11-06 23:45:25.851842,
2018-11-06 23:45:25,42.360781,-71.087719,19,cpm,,200082,a3414eeb9a847ef656b6f2330a6cefff,4,,,2018-11-06 23:45:25.259555,
2018-11-06 23:45:24,42.360781,-71.087719,33,cpm,,200081,abef1ba99e34cf2d9e8e1ff704d2177e,4,,,2018-11-06 23:45:24.721503,
2018-11-06 23:45:18,42.381242,-71.111946,25,status,,200099,abc928a80febf09b2a1b3b13eeeca0a9,5,,,2018-11-06 23:45:18.604832,
2018-11-06 23:45:17,42.381242,-71.111946,14,cpm,,200092,8d1c457b65c5ef6c97e9d803ca287f4e,5,,,2018-11-06 23:45:18.007776,
2018-11-06 23:45:17,42.381242,-71.111946,34,cpm,,200091,7aa801390a6d485b7ff98046ce6e5238,5,,,2018-11-06 23:45:17.449882,
2018-11-06 23:45:14,38.40362,-122.81847,29.2,status,,200129,8fab6d3d1d514fb57b5c26c1812d511c,65,,,2018-11-06 23:45:14.157784,
2018-11-06 23:44:03,53.2042,6.5655,3615,cpm,"Groningen, NL",116,ab72baa62a8dcb9f7558c47103bad449,,,,2018-11-06 23:45:14.09907,
2018-11-06 23:45:13,38.40362,-122.81847,10,cpm,,200122,1fcf79402ebca7b7db2b8bc4d538408f,65,,,2018-11-06 23:45:13.738603,
2018-11-06 23:45:13,38.40362,-122.81847,42,cpm,,200121,20b6f6e15df6c0e36dec2a166d2e1be2,65,,,2018-11-06 23:45:13.289231,
2018-11-06 23:45:12,35.615814,139.625711,23.4,celcius,,100189,399fe2485f716335181192a968109eb5,24,,,2018-11-06 23:45:12.769442,
2018-11-06 23:45:11,25.0439,121.529,40,cpm,,75,192ce683299ea141df078df530a0c278,,,,2018-11-06 23:45:11.301616,
2018-11-06 23:45:07,35.615814,139.625711,17,cpm,,100182,95418ddbabeb3a30cb0364f140f96c14,24,,,2018-11-06 23:45:08.101873,
2018-11-06 23:44:04,21.019,-101.2574,23,cpm,"Guanajuato, MX",209,04ebab6d91be8903bbadebffccd947ea,,,,2018-11-06 23:45:04.816232,
2018-11-06 23:45:03,35.615814,139.625711,57,cpm,,100181,8b2a11c13cf47eb68d5327a198c9a25b,24,,,2018-11-06 23:45:03.448563,
2018-11-06 23:45:01,42.565,-70.783,25.6,status,,100239,db8a757e0fbe03c406a1357d193064ee,10,,,2018-11-06 23:45:01.956492,
2018-11-06 23:45:01,42.565,-70.783,12,cpm,,100232,f70bde599156d4bb79add04d5e09790a,10,,,2018-11-06 23:45:01.3161,
2018-11-06 23:45:00,42.565,-70.783,30,cpm,,100231,91a324be06e80ff59215caae75852921,10,,,2018-11-06 23:45:00.690766,
2018-11-06 23:44:57,46.316447,6.974947,12,cpm,,54,2fdedbde79a0585c04c8458984a3fa0b,,,,2018-11-06 23:44:58.197691,
2018-11-06 23:44:56,36.04108,140.226816,23,cpm,,63,c1b2dd16886dd6d00724d3402efd2a56,,,,2018-11-06 23:44:57.190805,
2018-11-06 23:44:49,35.6617,139.742,28,celcius,,100149,660949cd44eb2b94a5ea99bcf79389e0,100,,,2018-11-06 23:44:50.058049,
2018-11-06 23:44:49,35.6617,139.742,8,cpm,,100142,3e36cb65f654bf89adb5830e74e25eef,100,,,2018-11-06 23:44:49.481464,
2018-11-06 23:44:48,35.6617,139.742,31,cpm,,100141,a7f135bdda49394d4d96f08286c7315e,100,,,2018-11-06 23:44:48.95758,
2018-11-06 23:39:46,53.2851,-8.5971,16,cpm,"Co.Galway, IE",19,3861778fa5ab0b3a86021c59074bcdcc,,,,2018-11-06 23:44:47.417421,
2018-11-06 23:44:40,37.796306,140.514413,18.1,status,,100419,59a2b5064d39c61f618477583054823a,65,,,2018-11-06 23:44:40.339,
2018-11-06 23:44:39,20.9109,-156.2887,32,cpm,,79,c71c09f481a8a6d3652bacdabe5428b6,,,,2018-11-06 23:44:39.289367,
2018-11-06 23:43:38,52.4449,13.315,16,cpm,"Berlin, DE",204,2a27c25324e7e6299a564f1ad499e378,,,,2018-11-06 23:44:39.165942,
2018-11-06 23:44:35,37.796306,140.514413,16,cpm,,100412,cf893fc972dbd77bf583c365b52a5d71,65,,,2018-11-06 23:44:35.332096,
2018-11-06 22:59:15,34.122234,-118.261406,33.8,celcius,,300169,9937ce666d66ca41421a1854e7ba9942,135,,,2018-11-06 23:44:35.18702,
2018-11-06 23:29:15,34.122234,-118.261406,29,cpm,,300162,c32f6899d18e5c59389b85b3b49f2686,135,,,2018-11-06 23:44:34.036812,
2018-11-06 23:44:30,34.122234,-118.261406,30,cpm,,300162,601ce41505ab10d2e75f84c991de3137,135,,,2018-11-06 23:44:34.034233,
2018-11-06 22:44:15,34.122234,-118.261406,29,cpm,,300162,d95deae84aada30467e7dd96f9456199,135,,,2018-11-06 23:44:34.030805,
2018-11-06 22:59:15,34.122234,-118.261406,32,cpm,,300162,d5ee8cb600a0a2bde51892e9b6d0de6f,135,,,2018-11-06 23:44:33.998601,
2018-11-06 23:14:15,34.122234,-118.261406,32,cpm,,300162,64b899a87b6cd13728f03faa1b43c9bb,135,,,2018-11-06 23:44:33.995016,
2018-11-06 23:29:15,34.122234,-118.261406,31,cpm,,300161,6f70f3fb83082cfb26b46b6f8ee21c12,135,,,2018-11-06 23:44:32.804602,
2018-11-06 23:44:30,34.122234,-118.261406,37,cpm,,300161,21d47c615c84e4f64627341c9ced95cd,135,,,2018-11-06 23:44:32.800591,
2018-11-06 23:14:15,34.122234,-118.261406,34,cpm,,300161,60c0045778c8a5edc310484a6a907469,135,,,2018-11-06 23:44:32.797221,
2018-11-06 22:44:15,34.122234,-118.261406,34,cpm,,300161,2d26d775123a87393261bd7cfc8ccef7,135,,,2018-11-06 23:44:32.795272,
2018-11-06 22:59:15,34.122234,-118.261406,33,cpm,,300161,e52bb549c5df3d4034711afabbb09c89,135,,,2018-11-06 23:44:32.794099,
2018-11-06 23:43:30,52.4449,13.315,15,cpm,"Berlin, DE",204,27258ac0340fadf3404e5986acb4d9b4,,,,2018-11-06 23:44:31.087215,
2018-11-06 23:44:29,42.812292,-70.872505,32,cpm,,99,d5f8e0e659518b5e4dd110cee5d4709a,,,,2018-11-06 23:44:30.206243,
2018-11-06 23:44:27,37.796306,140.514413,60,cpm,,100411,f7b0556353621476a71be6c03ce8d1d4,65,,,2018-11-06 23:44:27.928561,
2018-11-06 23:44:27,35.26828,136.2493,28.6,status,,100129,5b084867ab590b05ece93a1e94760354,100,,,2018-11-06 23:44:27.912301,
2018-11-06 23:44:27,22.28482,114.14,70,cpm,,157,b5a1edc48cfc8be16c8c6104a2086845,,,,2018-11-06 23:44:27.354836,
2018-11-06 23:44:26,35.26828,136.2493,14,cpm,,100122,d1439a3120c5ec3b618fb1e48f6b55cc,100,,,2018-11-06 23:44:27.096229,
2018-11-06 23:44:25,35.26828,136.2493,0,cpm,,100121,407830f2cb20389536985f7627af22ec,100,,,2018-11-06 23:44:26.26594,
2018-11-06 23:44:14,37.21798,141.00097,26.9,status,,100309,5bd44e875ec89ebe10384bbf67b27d79,9,,,2018-11-06 23:44:15.041886,
2018-11-06 23:44:14,37.21798,141.00097,14,cpm,,100302,71a988c687d61ec4a74168fe45fe003d,9,,,2018-11-06 23:44:14.28358,
2018-11-06 23:44:13,37.21798,141.00097,43,cpm,,100301,50523378ae5b9e4f342f1a8aeb5c987f,9,,,2018-11-06 23:44:13.570121,
2018-11-06 23:44:08,37.7233303,140.4767968,25.8,status,,100429,998ed80a868950acb7d67c6bc18e452c,145,,,2018-11-06 23:44:08.177423,
2018-11-06 23:43:03,21.019,-101.2574,28,cpm,"Guanajuato, MX",209,26579f900247c2872d0be99dc2eeb55a,,,,2018-11-06 23:44:04.01324,
2018-11-06 23:42:52,53.2042,6.5655,28,cpm,"Groningen, NL",116,6e6c2dd959375152e6a3d9e148a7594f,,,,2018-11-06 23:44:03.67417,
2018-11-06 23:44:03,37.563007,140.995446,21,celcius,,100089,226d67895a619059fbf8e877b9be8c5c,3,,,2018-11-06 23:44:03.355782,
2018-11-06 23:44:02,37.7233303,140.4767968,17,cpm,,100422,38a276176a9e3cfda276e84f2d61fcc6,145,,,2018-11-06 23:44:02.971929,
2018-11-06 23:44:02,37.563007,140.995446,19,cpm,,100082,f95e11d86be6d1290301109f77b09579,3,,,2018-11-06 23:44:02.699127,
2018-11-06 23:44:02,37.563007,140.995446,35,cpm,,100081,a971b256214343ee1b81b4ecf3baa242,3,,,2018-11-06 23:44:02.449463,
2018-11-06 23:43:58,41.3303,-73.834,29.2,status,,200049,0fdf02c97ad00cbbe3b7efc84cbc8b37,36,,,2018-11-06 23:43:58.583409,
2018-11-06 23:43:56,36.04108,140.226816,20,cpm,,63,5670bab63c2b242b87e04e45ea1dc417,,,,2018-11-06 23:43:57.006367,
2018-11-06 23:43:56,37.659,140.459,21.9,status,,100019,d337b7e5e72631ea43128bfe43e32763,209,,,2018-11-06 23:43:56.721188,
2018-11-06 23:43:55,37.659,140.459,16,cpm,,100012,bbca89fefb9fd28fc5e15ee19bc2c73e,209,,,2018-11-06 23:43:56.060516,
2018-11-06 23:43:55,37.7233303,140.4767968,41,cpm,,100421,976212467d051e45545c110b6e953f08,145,,,2018-11-06 23:43:55.930859,
2018-11-06 23:43:55,37.659,140.459,40,cpm,,100011,0e9c6e6b3f9acf8e6d78367a0af9424d,209,,,2018-11-06 23:43:55.393295,
2018-11-06 23:43:53,35.659491,139.72785,29.1,status,,100029,28f90bb4b66402f04c372bf1a61585ab,92,,,2018-11-06 23:43:53.390488,
2018-11-06 23:43:52,41.3303,-73.834,13,cpm,,200042,82bfcadc63cac1491b88d2a0659b92e6,36,,,2018-11-06 23:43:53.079977,
2018-11-06 23:43:52,35.659491,139.72785,28,cpm,,100022,d3f96c4570e678f10a9e7162b7a8d57b,92,,,2018-11-06 23:43:52.697382,
2018-11-06 23:43:51,35.659491,139.72785,13,cpm,,100021,ec77b2a3e1affc00aeca2c9ea784f387,92,,,2018-11-06 23:43:52.008653,
2018-11-06 23:43:47,41.3303,-73.834,39,cpm,,200041,4e3e2cde3cfcfebcc8024d2e5afef7d7,36,,,2018-11-06 23:43:47.598793,
2018-11-06 23:43:42,37.366713,140.53097,25.4,status,,100079,955d36bc310a24e668e5f55f14487993,462,,,2018-11-06 23:43:42.613217,
2018-11-06 23:43:41,37.366713,140.53097,13,cpm,,100072,2067e215b2c27be0146bfc878a2b0210,462,,,2018-11-06 23:43:41.776778,
2018-11-06 23:43:40,37.366713,140.53097,55,cpm,,100071,077a61671e75e02e7dd07a8efb33d087,462,,,2018-11-06 23:43:41.005213,
2018-11-06 23:42:38,52.4449,13.315,16,cpm,"Berlin, DE",204,da3f5d2602b12d1ca4dc8275c18429f1,,,,2018-11-06 23:43:38.230642,
2018-11-06 23:43:34,37.5635,140.9917,19.8,status,,48,8ae476322e410a114699ca927de65a0d,5,,,2018-11-06 23:43:34.413987,
2018-11-06 23:43:33,37.5635,140.9917,0,cpm,,0,eec189174ed512fd00e58e0f7550b0bc,5,,,2018-11-06 23:43:33.502559,
2018-11-06 23:43:32,37.5635,140.9917,38,cpm,,40,31ea0ba1da4a49513befc19ca496127e,5,,,2018-11-06 23:43:32.621416,
2018-11-06 23:43:30,37.495123,140.995519,19,status,,100139,9e7790defd0a66fdc7606772108f44fa,94,,,2018-11-06 23:43:31.030265,
2018-11-06 23:42:29,52.4449,13.315,16,cpm,"Berlin, DE",204,1ab6683c4eea966dc9112d47d0545b5c,,,,2018-11-06 23:43:29.87942,
2018-11-06 23:43:25,37.495123,140.995519,21,cpm,,100132,040268f6fcd5671eddace1accff800ef,94,,,2018-11-06 23:43:26.020538,
2018-11-06 23:43:18,37.495123,140.995519,62,cpm,,100131,eda23d2aefdd7b0c5a4fbe7a8d1fbccf,94,,,2018-11-06 23:43:19.022764,
2018-11-06 23:43:18,37.752099,140.470826,25.5,status,,100329,e32fd2e521eb9784d0d7945e11021454,60,,,2018-11-06 23:43:18.43916,
2018-11-06 23:43:17,37.752099,140.470826,10,cpm,,100322,75130aa5d62de7914a804d546267de69,60,,,2018-11-06 23:43:17.706862,
2018-11-06 23:43:16,37.752099,140.470826,46,cpm,,100321,811b255e639c5bb265f5121d90f12fa3,60,,,2018-11-06 23:43:16.826321,
2018-11-06 23:43:14,32.475844,130.60662,29.4,celcius,,100119,b3670ccd73f6f50d6f3b39d926760114,11,,,2018-11-06 23:43:14.38913,
2018-11-06 23:43:11,37.494708,139.92604,20.9,celcius,,100369,9c6c446d3cd2404891881f6d15e0868f,219,,,2018-11-06 23:43:11.683584,
2018-11-06 23:43:10,37.494708,139.92604,13,cpm,,100362,c2c0798924ae52d18d8a20c458d2bc63,219,,,2018-11-06 23:43:10.511839,
2018-11-06 23:43:09,37.494708,139.92604,41,cpm,,100361,f74229623984d0a6edf3f15855f45576,219,,,2018-11-06 23:43:09.383978,
2018-11-06 23:42:02,21.019,-101.2574,27,cpm,"Guanajuato, MX",209,ca430ed3427701ff8d3e80dcba777042,,,,2018-11-06 23:43:02.877792,
2018-11-06 23:42:56,36.04108,140.226816,26,cpm,,63,5f85d70c2a8cdff1a9f9a0c372198736,,,,2018-11-06 23:42:57.011715,
2018-11-06 23:42:54.782,37.442836,-122.128094,13,cpm,,106,addb236bf879d7201d6bbce284112d4e,3,,,2018-11-06 23:42:55.224125,
2018-11-06 23:42:54.798,37.442836,-122.128094,29,cpm,,107,0c1ac83c2b1398b8aedf92bb98b060ef,3,,,2018-11-06 23:42:55.221831,
2018-11-06 23:41:41,53.2042,6.5655,35,cpm,"Groningen, NL",116,b5aa7d5c79902041ad2495aa67060383,,,,2018-11-06 23:42:52.192605,
2018-11-06 23:42:46,37.0105,140.9253,19.6,status,,100339,cea7d4612140bac6ec44c0f7c8d7d617,60,,,2018-11-06 23:42:47.095918,
2018-11-06 23:42:46,37.0105,140.9253,15,cpm,,100332,dfb6be9a7613b8c40caa63b3126b608c,60,,,2018-11-06 23:42:46.330167,
2018-11-06 23:42:45,37.0105,140.9253,43,cpm,,100331,6d8fad13cde2050bb75c418694e99a3f,60,,,2018-11-06 23:42:45.596043,
2018-11-06 23:42:43,37.056757,-122.138333,49,cpm,,178,51552c46afc3220fd254ddd528d37254,,,,2018-11-06 23:42:43.90758,
2018-11-06 23:41:38,52.4449,13.315,17,cpm,"Berlin, DE",204,3e110120bde59e0a0366f34a225d925d,,,,2018-11-06 23:42:38.246642,
2018-11-06 23:41:28,52.4449,13.315,18,cpm,"Berlin, DE",204,e9691b90bdb35aa95113aa17514ce554,,,,2018-11-06 23:42:28.371541,
2018-11-06 23:42:16,37.496139,140.986419,18.2,status,,100209,90e8834c2d0f1966a6838c65d83848a0,10,,,2018-11-06 23:42:16.286003,
2018-11-06 23:42:11,37.496139,140.986419,58,cpm,,100202,397e8cb2d75fde6be2b1623241666b5f,10,,,2018-11-06 23:42:11.346153,
2018-11-06 23:42:04,37.496139,140.986419,148,cpm,,100201,3805079c28bf0f90a21917abed04c570,10,,,2018-11-06 23:42:04.556603,
2018-11-06 23:42:02,37.64444,140.797711,22,celcius,,100179,2e7af2c5761a8c32f0aaf4eb121771ab,426,,,2018-11-06 23:42:02.836027,
2018-11-06 23:41:01,21.019,-101.2574,29,cpm,"Guanajuato, MX",209,61fa9609d1135455fc2506e81bb54795,,,,2018-11-06 23:42:01.722438,
2018-11-06 23:42:01,37.64444,140.797711,32,cpm,,100172,932a509f66d23c565d4e81ca1f9b47fe,426,,,2018-11-06 23:42:01.692626,
2018-11-06 23:42:00,37.64444,140.797711,118,cpm,,100171,cbe0f9a3e1a82886ad2cc2651924c689,426,,,2018-11-06 23:42:00.448574,
2018-11-06 23:41:56,36.04108,140.226816,21,cpm,,63,13e1f775c1f7f86113334400743ce26f,,,,2018-11-06 23:41:56.539835,
2018-11-06 23:41:44,34.4883,136.165,15.6,status,,100039,047aae31dbfc1411a861ed86d5f02bc3,535,,,2018-11-06 23:41:44.546797,
2018-11-06 23:40:30,53.2042,6.5655,34,cpm,"Groningen, NL",116,83ce2de8196c62c184b9906bb79c9318,,,,2018-11-06 23:41:41.860357,
2018-11-06 23:41:39,34.4883,136.165,20,cpm,,100032,c0cfd7122fd2c733cb56dc8709f3037b,535,,,2018-11-06 23:41:39.438232,
2018-11-06 23:40:38,52.4449,13.315,18,cpm,"Berlin, DE",204,8839d84df6c6213dd1cc4fa6efa5d280,,,,2018-11-06 23:41:38.291625,
2018-11-06 23:41:32,34.4883,136.165,41,cpm,,100031,7a251d71306b9b7ebfe694f882acce18,535,,,2018-11-06 23:41:32.7273,
2018-11-06 23:40:28,52.4449,13.315,17,cpm,"Berlin, DE",204,1ed4a2303ca39f8fc47ac166d7fcf3ac,,,,2018-11-06 23:41:28.372628,
2018-11-06 23:41:08,37.54562,140.398995,25.2,status,,100249,72e6b282170d22d826641fec26ed0854,238,,,2018-11-06 23:41:08.632038,
2018-11-06 23:41:07,37.54562,140.398995,20,cpm,,100242,0ab01bc1c9ce5eb8a43199465666082d,238,,,2018-11-06 23:41:07.994952,
2018-11-06 23:41:06,37.54562,140.398995,51,cpm,,100241,70d84d79b4401815be9960bbd21fcaa6,238,,,2018-11-06 23:41:06.480575,
2018-11-06 23:40:00,21.019,-101.2574,33,cpm,"Guanajuato, MX",209,b515917f012c3e030c81232546969e77,,,,2018-11-06 23:41:00.804861,
